cũng	R
giường	N
cá nhân	N
,	,
thùng	Nc
mì	N
gói	N
...	.
Những	L
ngày	N
lễ	N
tết	N
,	,
sau	E
khi	N
xét duyệt	V
điều kiện	N
để	E
giải quyết	V
cho	E
một số	L
học viên	N
về	V
phép	N
thăm	V
gia đình	N
thì	C
cũng	R
là	V
lúc	N
GDV	Ny
phải	V
cấm	V
trại	N
100%	M
.	.

Tất cả	P
lao	V
vào	E
tổ chức	V
các	L
buổi	N
vui chơi	V
,	,
liên hoan	V
,	,
giao lưu	V
cho	E
học viên	N
và	C
cả	P
cho	E
mình	P
để	E
nguôi	V
nỗi	Nc
nhớ	V
nhà	N
.	.

Anh	Nc
Nguyễn Hữu Quí	Np
,	,
đội trưởng	N
đội	N
7	M
,	,
có	V
một	M
cuốn	Nc
sổ	N
ghi chép	V
rất	R
rõ ràng	A
,	,
chi tiết	N
từng	P
câu	N
từng	P
chữ	N
mà	C
anh	N
đã	R
và	C
sẽ	R
phát biểu	V
trong	E
buổi	N
chào	V
cờ	N
sáng	N
thứ hai	N
của	E
toàn	N
đội	N
.	.

Ngoài	E
những	L
nhận xét	N
công việc	N
,	,
sinh hoạt	V
trong	E
tuần	N
,	,
bản	Nc
ghi chép	V
nào	P
cũng	R
thấy	V
lặp đi lặp lại	X
một	M
câu	N
:	:
“	"
Các	L
GDV	Ny
chúng tôi	P
chỉ	R
có	V
chưa	R
đầy	A
10	M
người	N
còn	R
các	L
bạn	N
thì	C
hơn	A
200	M
.	.

Tương lai	N
của	E
các	L
bạn	N
phải	V
được	V
làm	V
lại	R
ở	E
đây	P
,	,
từ	E
chính	T
ý chí	N
,	,
quyết tâm	N
và	C
trước hết	N
là	C
tính	N
kỷ luật	N
của	E
các	L
bạn	N
mỗi	M
ngày	N
...	.
”	"
.	.

Kêu gọi	V
sự	Nc
tự giác	V
nhưng	C
mọi	L
giác quan	N
của	E
GDV	Ny
vẫn	R
phải	V
căng	V
lên	V
để	E
đón	V
bắt	V
từng	P
biểu hiện	N
bất thường	A
trong	E
tâm lý	N
,	,
hành động	V
của	E
học viên	N
.	.

Một	M
người	N
có	V
tư tưởng	N
dao động	V
lập tức	R
được	R
mời	V
lên	V
phòng	N
tư vấn	V
,	,
hỏi han	V
,	,
lắng nghe	V
,	,
giải thích	V
cho	E
đến	E
khi	N
nào	P
tự	P
tay	N
ký	V
vào	E
nhật ký	N
tư vấn	V
:	:
“	"
Tôi	P
đã	R
thấy	V
yên tâm	A
”	"
.	.

Một	M
hành vi	N
giấu	V
thuốc tây	N
,	,
thuốc lá	N
đều	R
phải	V
được	R
xử lý	V
nghiêm khắc	A
,	,
có khi	X
ngay	T
với	E
chính	T
người	N
mà	C
các	L
GDV	Ny
đã	R
thân thiết	A
,	,
tin tưởng	V
và	C
coi	V
như	C
anh em	N
.	.

Thỉnh thoảng	R
vẫn	R
có	V
những	L
vụ	Nc
trốn	V
trường	N
.	.

Khi	N
đó	P
,	,
những	L
“	"
cảnh sát	N
điều tra	V
”	"
như	C
anh	Nc
Hải	Np
,	,
anh	Nc
Bình	Np
lại	R
dầm	V
mình	N
cả	P
đêm	N
,	,
cả	P
ngày	N
trong	E
rừng	N
tràm	N
,	,
cương quyết	A
giành giật	V
với	E
sức	N
hút	V
của	E
ma túy	N
để	E
cứu	V
lấy	V
một	M
con người	N
...	.
“	"
Có	V
ai	P
lại	R
không	R
cay đắng	A
khi	N
công việc	N
của	E
mình	P
chẳng	R
thu	V
được	R
thành quả	N
gì	P
cụ thể	A
,	,
tốt đẹp	A
.	.

Nên	C
chúng tôi	P
nhất quyết	R
phải	V
cứu	V
lấy	V
những	L
học viên	N
của	E
mình	P
”	"
,	,
các	L
anh	N
khẳng định	V
như thế	X
.	.

Trong	E
những	L
ngày	N
sống	V
với	E
các	L
học viên	N
cai nghiện	V
giữa	E
núi rừng	N
Bình Phước	Np
,	,
các	L
học viên	N
nói	V
với	E
tôi	P
rằng	C
họ	P
rất	R
buồn	A
khi	N
phải	V
xa	A
thành phố	N
,	,
phải	V
gián đoạn	V
những	L
kế hoạch	N
tương lai	N
,	,
họ	P
đang	R
đếm	V
từng	P
ngày	N
,	,
từng	P
tháng	N
đợi	V
ngày	N
về	V
.	.

Tôi	P
lại	R
nghĩ	V
đến	E
những	L
GDV	Ny
,	,
những	L
cán bộ	N
của	E
trường	N
,	,
họ	P
cũng	R
tính	V
thời gian	N
làm việc	V
của	E
mình	P
bằng	E
đơn vị	N
tháng	N
và	C
không	R
hề	R
chờ	V
một	M
ngày	N
về	V
.	.

Ai	P
có	V
gia đình	N
ở	E
thành phố	N
,	,
mỗi	L
tháng	N
được	V
về	V
nhà	N
bốn	M
ngày	N
,	,
những	L
ai	P
ở	E
tỉnh	N
xa	A
thì	C
...	.
đến	E
cuối	N
năm	N
mới	R
tính	V
.	.

Tối	N
,	,
mấy	L
anh	N
rủ	V
ra	V
ngoài	N
uống	V
cà phê	N
,	,
tôi	P
gật	V
đầu	N
mà	C
quên	V
mất	R
là	C
đang	R
ở	V
giữa	E
rừng	N
.	.

Để	E
đi	V
uống	V
một	M
ly	N
cà phê	N
,	,
mấy	L
anh	N
mất	V
hơn	A
15	M
phút	Nu
đi	V
...	.
xin	V
chữ ký	N
ban	N
giám đốc	N
và	C
thêm	V
45	M
phút	Nu
nữa	R
để	E
vượt	V
hơn	A
30	M
km	Nu
đường	N
giữa	E
hai	M
bên	N
rừng	N
tối	A
như	C
mực	N
.	.

Đặc quyền	N
để	E
phân biệt	V
với	E
học viên	N
chỉ	R
có	V
vậy	P
.	.

“	"
Xa	A
nên	C
lâu	A
lắm	R
mấy	L
anh em	N
mới	R
rủ	V
nhau	N
đi	V
để	E
xả	V
stress	Nb
,	,
cứ	R
lang thang	V
,	,
loanh quanh	V
mấy	L
con	Nc
đường	N
rừng	N
rồi	C
về	V
...	.

Đã	R
lên	V
đây	P
rồi	R
phải	V
chấp nhận	V
”	"
-	-
anh	Nc
Hồng	Np
,	,
trưởng phòng	N
giáo dục	V
-	-
tư vấn	V
Trung tâm	N
Trọng Điểm	Np
,	,
kể	V
.	.

Cũng	R
có	V
nghĩa	N
là	C
mọi	L
cơ hội	N
để	E
học	V
thêm	V
hay	C
để	E
kiếm	V
người yêu	N
cũng	R
xa vời vợi	A
như thế	X
.	.

Tặng	V
cả	P
cuộc đời	N
…	...

Không	R
hẹn	V
mà	C
gặp	V
,	,
mấy	L
anh	N
GDV	Ny
ở	E
Trung tâm	N
Nhị Xuân	Np
và	C
Trung tâm	N
Trọng Điểm	Np
cùng	A
đưa	V
cho	E
tôi	P
xem	V
phiếu	N
nhận	V
lương	N
của	E
mình	P
.	.

Cả	P
lương	N
,	,
cả	P
phụ cấp	N
cộng	V
lại	R
được	V
hơn	A
1	M
triệu	M
đồng	Nu
;	;
trừ	V
tiền	N
ăn	V
,	,
tiền	N
công đoàn	A
,	,
tiền	N
BHXH	Ny
,	,
tiền	N
nhà	N
tình thương	N
...	.
còn	V
lại	R
vài	L
trăm ngàn	M
.	.

“	"
Cái	N
khác	A
nhau	N
là	C
vậy	P
đó	P
.	.

Học viên	N
thì	C
có	V
tiền	N
ăn	V
do	E
Nhà nước	N
cấp	V
.	.

GDV	Ny
ăn	V
phải	V
tự	P
trả	V
tiền	N
.	.

Mà	C
ở	E
đây	P
bốn	M
bề	N
tường	N
vây	V
thì	C
cũng	R
không	R
có	V
nhu cầu	N
xài	V
tiền	N
đâu	T
...	.
”	"
,	,
mấy	L
anh	N
cười	V
.	.

Tôi	P
không	R
biết	V
họ	P
buồn	V
hay	C
vui	V
.	.

Trong	E
Trung tâm	N
Trọng Điểm	Np
có	V
một	M
khu vực	N
đặc biệt	A
:	:
khu	N
D	Np
,	,
dành	V
riêng	A
cho	E
những	L
học viên	N
nhiễm	V
AIDS	Ny
ở	E
giai đoạn	N
cuối	N
.	.

Bệnh nhân	N
nằm	V
thở dốc	V
trên	E
giường	N
,	,
bệnh nhân	N
ngồi	V
co	V
gập	V
người	N
dọc	A
hành lang	N
,	,
ánh	Nc
mắt	N
lờ đờ	A
,	,
thân hình	N
teo tóp	A
...	.

Sự	Nc
sống	V
đang	R
dần dần	R
rời	V
khỏi	V
họ	P
,	,
nhưng	C
tinh thần	N
của	E
mỗi	M
người	N
thì	C
lại	R
ngày một	X
đầy	A
lên	V
.	.

“	"
Nhờ	V
các	L
xơ	N
,	,
nhờ	V
các	L
y bác sĩ	N
...	.
”	"
,	,
bất kỳ	A
bệnh nhân	N
nào	P
cũng	R
sẵn sàng	A
bắt đầu	V
câu chuyện	N
về	E
những	L
ngày	N
cuối	N
đời	N
mình	P
như vậy	X
.	.

Khu	N
D	Np
có	V
20	M
tu sĩ	N
tình nguyện	V
đều	R
là	V
y sĩ	N
,	,
điều dưỡng	V
,	,
một	M
bác sĩ	N
và	C
ba	M
y sĩ	N
của	E
trung tâm	N
.	.

Tấm	N
lòng	N
và	C
sự	Nc
hi sinh	V
của	E
họ	P
có thể	R
cảm	V
được	R
qua	E
câu chuyện	N
của	E
bệnh nhân	N
A.Q.	Ny
:	:
“	"
Tôi	P
khó	A
thở	V
,	,
đau	V
miệng	N
,	,
môi	N
thì	C
sưng vù	A
,	,
tứa	V
máu	N
,	,
không thể	R
ăn	V
gì	P
được	R
.	.

Họ	P
đút	V
cháo	N
,	,
tôi	P
gạt	V
ra	R
.	.

Thế	T
rồi	C
họ	P
vẫn	R
cứ	R
đứng	V
đó	P
và	C
khuyên nhủ	V
.	.

Họ	P
nói	V
rằng	C
mạng	N
sống	V
tôi	P
là	C
quí	A
,	,
một	M
ngày	N
cũng	R
quí	A
.	.

Tôi	P
cần	V
phải	V
ăn	V
,	,
ăn	V
là	C
đưa	V
sự	Nc
sống	V
vào	E
người	N
.	.

Mọi	L
người	N
sẽ	R
giúp đỡ	V
tôi	P
,	,
tôi	P
ăn	V
cũng	R
là	V
giúp đỡ	V
mọi	L
người	N
.	.

Họ	P
nói	V
,	,
nói	V
mãi	R
,	,
tới	E
nỗi	N
tôi	P
thấy	V
ù	A
cả	T
tai	N
,	,
thấy	V
mình	P
không thể	R
không	R
vâng	V
lời	N
.	.

Vâng	T
,	,
thì	C
tôi	P
ăn	V
đây	P
...	.
”	"
.	.

Bữa nay	N
A.Q.	Ny
đã	R
tự	P
ngồi	V
lên	V
,	,
tự	P
xúc	V
cơm	N
ăn	V
được	R
.	.

Hiệu quả	N
công việc	N
của	E
những	L
tình nguyện	N
viên	S
có thể	R
đọc	V
rõ	A
qua	E
bệnh án	N
của	E
T.	Ny
:	:
từ	E
những	L
triệu chứng	N
rất	R
quen thuộc	A
trong	E
những	L
ngày	N
cuối cùng	A
của	E
bệnh	N
AIDS	Ny
như	C
nấm	N
lưỡi	N
,	,
hạch	N
mủ	N
,	,
zona	Nb
,	,
sốt	V
,	,
khó	A
thở	V
...	.
mà	C
bây giờ	P
T.	Ny
đã	R
dần	R
hồi phục	V
,	,
đã	R
có thể	R
ngồi	V
rành rọt	A
kể	V
chuyện	N
của	E
mình	P
cho	E
khách	N
lạ	A
.	.

Trong	E
bệnh án	N
của	E
T.	Ny
còn	R
ghi nhận	V
ba	M
lần	N
chuyển	V
viện	N
xuống	V
Bệnh viện	N
Bệnh	N
nhiệt đới	N
trong	E
cơn	N
nguy kịch	A
và	C
một	M
trang	N
do	E
tự	P
tay	N
T.	Ny
ghi	V
khi	N
đã	R
không	R
còn	V
hi vọng	N
:	:
“	"
Tôi	P
xin	V
không	R
được	V
chuyển	V
viện	N
.	.

Tôi	P
tình nguyện	V
ở	V
lại	R
Trung tâm	N
Trọng Điểm	Np
,	,
đồng ý	V
với	E
sự	Nc
chăm sóc	V
của	E
các	L
y bác sĩ	N
trong	E
trung tâm	N
,	,
kể cả	C
trong	E
trường hợp	N
xấu	A
nhất	R
...	.
”	"
.	.

Buổi	N
chiều	N
đến	V
khu	N
D	Np
,	,
tôi	P
được	V
chứng kiến	V
cảnh	N
các	L
tu sĩ	N
chia	V
nhau	N
người	N
nấu	V
cơm	N
,	,
người	N
đút	V
cháo	N
,	,
người	N
xoa	V
lưng	N
cho	E
bệnh nhân	N
bằng	E
bàn tay	N
trần	A
.	.

Ngoài	E
sân	N
,	,
một	M
tu sĩ	N
khác	A
ngồi	V
tỉ mẩn	A
dạy	V
bệnh nhân	N
xâu	V
hạt	Nc
cườm	N
...	.

Họ	P
đã	R
nguyện	V
dâng	V
cuộc đời	N
mình	P
cho	E
việc	Nc
xoa dịu	V
những	L
nỗi	Nc
đau	N
của	E
con người	N
và	C
làm việc	V
đó	P
với	E
tất cả	P
tâm lực	N
:	:
đấu tranh	V
cắt	V
bỏ	V
song	N
sắt	N
ô	N
vuông	N
trước	E
cửa	N
các	L
phòng	N
bệnh	N
,	,
bù	V
thêm	V
tiền	N
để	E
đổi	V
loại	Nc
gạo	N
ngon	A
hơn	A
cho	E
bệnh nhân	N
,	,
tự	P
tay	N
chọn	V
món	N
,	,
nấu ăn	V
,	,
làm	V
yaourt	Nb
,	,
tự	P
tay	N
đút	V
cho	E
người bệnh	N
từng	P
viên	Nc
thuốc	N
,	,
thìa	Nc
cháo	N
...	.

Tu sĩ	N
Tố Nga	Np
kể	V
mãi	R
về	E
những	L
xót xa	A
khi	N
theo	V
nguyên tắc	N
,	,
bệnh xá	N
phải	V
trả	V
bệnh nhân	N
về	E
đội	N
một khi	X
đã	R
được	V
chữa trị	V
hồi phục	V
,	,
nuôi dưỡng	V
béo	A
khỏe	A
,	,
để	E
rồi	C
sau	E
đó	P
ít lâu	N
lại	R
thấy	V
họ	P
được	R
chuyển	V
trở lại	V
với	E
tình trạng	N
cũ	A
...	.
“	"
Biết	V
làm sao	X
được	R
,	,
đã	R
mắc	V
bệnh	N
này	P
kể	T
như	C
ngọn	Nc
đèn	N
trước	E
gió	N
.	.

Có	V
bình phong	N
che chắn	V
kỹ càng	A
thì	C
còn	V
lửa	N
cháy	V
,	,
bỏ	V
bình phong	N
ra	R
thì	C
...	.
”	"
.	.

Cả	P
tập thể	N
y bác sĩ	N
đang	R
ngày đêm	N
mong chờ	V
một	M
hành lang pháp lý	N
để	E
khu	N
D	Np
được	V
công nhận	V
là	C
một	M
bệnh viện	N
điều trị	V
AIDS	Ny
,	,
mà	C
lợi ích	N
trước	N
nhất	A
là	V
tránh	V
được	V
cho	R
bệnh nhân	N
những	L
chuyến	N
xe	N
cấp cứu	V
xuyên	V
rừng	N
hàng	R
trăm	M
kilômet	Nu
chỉ	R
vì	E
thiếu	V
một	M
thủ tục	N
pháp lý	N
...	.

Tình nguyện	V
làm	V
bình phong	N
che	V
ngọn	Nc
lửa	N
cho	E
bệnh nhân	N
AIDS	Ny
cũng	R
có	V
nghĩa	N
là	C
đón	V
gió	N
tạt	V
ngay	R
vào	E
chính	T
mình	P
.	.

Thầy	N
Hiền	Np
đã	R
bị	V
rách	V
ngón	N
tay	N
,	,
chảy	V
máu	N
khi	N
đang	R
nhổ	V
răng	N
cho	E
bệnh nhân	N
;	;
y sĩ	N
Thịnh	Np
bị	V
kim	N
đâm	V
vào	E
tay	N
;	;
anh	Nc
Hồng	Np
tươm	V
máu	N
cùng	A
học viên	N
khi	N
lao động	V
;	;
anh	Nc
Túc	Np
ngã	V
chảy	V
máu	N
chân	N
khi	N
rượt	V
bắt	V
một	M
học viên	N
bỏ	V
trốn	V
...	.

Đã	R
có	V
nhiều	A
GDV	Ny
,	,
tình nguyện	N
viên	S
bị	V
tai nạn	N
trong	E
khi	N
làm	V
nhiệm vụ	N
với	E
học viên	N
và	C
đã	R
chuyển	V
bệnh	N
AIDS	Ny
,	,
có	V
người	N
đang	R
trong	E
giai đoạn	N
ủ bệnh	V
,	,
có	V
người	N
đã	R
chết	V
.	.

Xét nghiệm	V
,	,
uống	V
thuốc	N
,	,
phản ứng	V
thuốc	N
,	,
sốt	V
cao	A
,	,
sụt	V
cân	N
,	,
căng thẳng	A
...	.
nhưng	C
câu chuyện	N
của	E
các	L
anh	N
,	,
các	L
chị	N
kể	V
về	E
những	L
nguy hiểm	N
sát	A
cạnh	N
mình	P
nghe	V
cứ	R
nhẹ	A
như không	X
,	,
chẳng	R
hề	T
có	V
ý định	N
bỏ cuộc	V
.	.

“	"
Đã	R
làm	V
nghề	N
này	P
,	,
đã	R
lên	V
đây	P
rồi	R
phải	V
chấp nhận	V
...	.
”	"
,	,
tôi	P
lại	R
nghe	V
nhắc	V
lại	R
câu	N
nói	V
ấy	P
,	,
tấm	Nc
bình phong	N
mỏng manh	A
của	E
chính	T
những	L
người	N
đang	R
lấy	V
mình	N
ra	R
làm	V
bình phong	N
.	.

Bệnh	N
AIDS	Ny
chưa thể	R
chữa	V
lành	V
.	.

Cùng	C
với	E
khu	N
D	Np
,	,
Trung tâm	N
Trọng Điểm	Np
đang	R
xây dựng	V
một	M
...	.
lò	N
thiêu	V
.	.

Nhiều	A
bệnh nhân	N
mà	C
tôi	P
trò chuyện	V
đã	R
biết	V
rằng	C
có	V
một	M
cuộc sống	N
khác	A
,	,
khác	A
rất	R
nhiều	A
với	E
cuộc đời	N
họ	P
đã	R
sống	V
.	.

“	"
Ở	E
đây	P
chúng tôi	P
như	C
được	R
sinh	V
ra	V
lần	N
thứ	N
hai	M
,	,
nhưng	C
lại	R
không	R
sống	V
thêm	V
một	M
lần	N
nữa	R
được	R
...	.
”	"
,	,
họ	P
tiếc	V
,	,
họ	P
xót	V
.	.

Rời	V
khỏi	V
khu	N
D	Np
,	,
rời	V
khỏi	V
các	L
trung tâm	N
cai nghiện	V
,	,
tôi	P
cứ	R
miên man	A
nghĩ	V
mãi	R
về	E
những	L
sự	Nc
lựa chọn	V
,	,
những	L
cách	N
mà	C
người ta	P
sử dụng	V
cuộc đời	N
mình	P
.	.

Có	V
những	L
lựa chọn	N
khác	A
nhau	N
đến	E
trái ngược	A
và	C
có	V
những	L
trái ngược	A
lại	R
được	V
đặt	V
sát	A
cạnh	N
nhau	N
đến	E
thế	P
.	.

05	M
:	:
57	M
:	:
00	M

Ở	V
lại	R
với	E
Đồng Tháp Mười	Np

TT	Ny
-	-
Chúng tôi	P
tìm	V
đến	E
Trung tâm	N
Nghiên cứu	V
thực nghiệm	V
nông nghiệp	N
Đồng Tháp Mười	Np
-	-
nằm	V
lọt thỏm	V
giữa	E
cánh	N
đồng	N
bao la	A
nước	N
thuộc	V
xã	N
Tuyên Bình	Np
,	,
huyện	N
Vĩnh Hưng	Np
,	,
tỉnh	N
Long An	Np
.	.

Nhìn	V
diện mạo	N
ọp ẹp	A
,	,
nhỏ bé	A
bên	N
ngoài	A
của	E
trung tâm	N
,	,
ít	A
ai	P
biết	V
được	R
nơi	N
đây	P
là	V
chốn	N
hội ngộ	V
của	E
nhiều	A
nhà khoa học	N
với	E
giấc	N
mơ	V
vực	V
dậy	V
tiềm năng	N
của	E
vùng đất	N
hoang vu	A
rộng lớn	A
của	E
Đồng Tháp Mười	Np
.	.

“	"
Rời	V
thủ đô	N
,	,
vô	V
Tháp Mười	Np
”	"

Tiếp	V
chúng tôi	P
,	,
tiến sĩ	N
Nguyễn Văn Thạc	Np
-	-
giám đốc	N
trung tâm	N
-	-
kể	V
lại	R
những	L
ngày	N
đầu	N
khi	N
anh	N
cùng	A
các	L
đồng nghiệp	N
khăn gói	N
về	V
với	E
trung tâm	N
.	.

Tiền thân	N
của	E
trung tâm	N
trước	A
là	V
Ban	N
kiến thiết	V
vùng	N
lúa	N
Vĩnh Hưng	Np
và	C
Trung tâm	N
Nghiên cứu	V
đay	N
vùng	N
Nam bộ	Np
.	.

Năm	N
1986	M
,	,
anh	N
cùng	C
một số	L
đồng nghiệp	N
,	,
với	E
tấm	Nc
bằng	N
kỹ sư	N
nông nghiệp	N
của	E
Trường	N
đại học	N
Nông nghiệp	N
I	Y
-	-
Hà Nội	Np
,	,
đã	R
tình nguyện	V
vào	V
Đồng Tháp Mười	Np
làm việc	V
.	.

“	"
Dạo	N
đó	P
nghe	V
nói	V
đi	V
miền	N
Nam	Np
ai	P
cũng	R
thích	V
,	,
nhưng	C
bảo	V
vào	V
Đồng Tháp Mười	Np
thì	C
ai	P
cũng	R
lắc đầu	V
.	.

Anh em	N
chúng tôi	P
lúc	N
đó	P
bảo	V
nhau	N
học	V
nông nghiệp	N
ra	R
mà	C
không	R
dám	V
đi	V
vỡ	V
đất	N
thì	C
hèn	A
quá	R
!	!
...	.
”	"
.	.

Người	N
có	V
thời gian	N
gắn bó	V
lâu	A
nhất	A
với	E
trung tâm	N
hiện nay	N
là	V
kỹ sư	N
Phạm Đình Sô	Np
-	-
bí thư	N
đảng ủy	N
,	,
phó giám đốc	N
trung tâm	N
,	,
là	V
một	M
trong	E
những	L
người	N
đầu tiên	N
của	E
trung tâm	N
đến	V
với	E
vùng đất	N
Đồng Tháp Mười	Np
.	.

Anh	N
kể	V
:	:
“	"
Vừa	R
tốt nghiệp	V
Đại học	N
Nông nghiệp	N
I	Y
Hà Nội	Np
,	,
còn	C
khá	R
trẻ	A
,	,
qua	V
sách báo	N
tôi	P
cũng	R
biết	V
Đồng Tháp Mười	Np
là	V
vùng	N
phèn chua	N
,	,
cỏ	N
cháy	V
nhưng	C
không	R
hình dung	V
hết	V
những	L
khó khăn	N
mà	C
mình	P
phải	V
đối mặt	V
.	.

Lúc	N
ngồi	V
trên	E
xe	N
,	,
nhìn	V
loáng thoáng	A
cánh	Nc
đồng	N
xa	A
,	,
trong	E
bụng	N
cứ	R
bảo	V
thầm	A
vùng	N
này	P
có	V
giống	N
lúa	N
gì	P
mà	C
tốt	A
quá	R
,	,
cao	A
ngang	A
tầm	N
ngực	N
,	,
nhưng	C
đến	E
khi	N
xuống	V
xe	N
mới	R
tá hỏa	V
đó	P
là	V
cánh	N
đồng	N
toàn	R
cỏ lác	N
.	.

Khung cảnh	N
hoang vu	A
đến	T
độ	N
làm	V
tôi	P
nghĩ	V
thầm	A
sao	P
ở	E
VN	Np
còn	R
có	V
những	L
nơi	N
khổ	A
thế	P
”	"
.	.

Ấy	I
vậy mà	C
anh	N
đã	R
gắn bó	V
với	E
vùng đất	N
này	P
20	M
năm	N
rồi	R
.	.

Anh	N
quyết	V
bám trụ	V
với	E
trung tâm	N
như	C
bám	V
chính	T
con	Nc
đường	N
mình	P
đã	R
chọn	V
lúc	N
ban đầu	N
.	.

Cũng	R
vậy	P
,	,
thạc sĩ	N
Nguyễn Viết Cường	Np
,	,
tiến sĩ	N
Nguyễn Đức Thuận	Np
là	V
những	L
người	N
đã	R
chấp nhận	V
“	"
rời	V
thủ đô	N
,	,
vô	V
Tháp Mười	Np
”	"
với	E
hi vọng	V
góp phần	V
làm	V
chuyển mình	V
một	M
vùng đất	N
.	.

Và	C
ước mơ	N
của	E
các	L
anh	N
đã	R
trở thành	V
hiện thực	N
.	.

Giờ đây	P
nhiều	A
nông dân	N
cố cựu	A
vùng	N
Đồng Tháp Mười	Np
này	P
như	C
bác	Nc
Võ Văn Ni	Np
(	(
ấp	N
Bàu Môn	Np
,	,
xã	N
Thạnh Hưng	Np
,	,
huyện	N
Mộc Hóa	Np
)	)
vẫn	R
còn	R
nhớ	V
như	C
in	V
những	L
ngày	N
đầu	N
khi	N
Trung tâm	N
Nghiên cứu	V
thực nghiệm	V
nông nghiệp	N
Đồng Tháp Mười	Np
vừa	R
thành lập	V
:	:
“	"
Tôi	P
là	V
người	N
ở	E
Đồng Tháp Mười	Np
từ	E
thời	N
ông	N
cố	N
đến	E
giờ	N
,	,
tôi	P
hiểu	V
cục	Nc
đất	N
nơi	N
này	P
còn	R
hơn	A
cả	P
con	N
mình	P
,	,
vậy mà	C
hồi	N
mấy	L
chú	N
vô	V
tôi	P
cứ	R
cười	V
bảo	V
:	:
để	E
rồi	C
coi	V
,	,
ở	V
không	R
được	R
một	M
vụ	N
đâu	P
,	,
đất	N
này	P
làm	V
chơi	V
thôi	T
chứ	C
cao sản	A
cao siếc	S
cái	N
gì	P
...	.

Lúc	N
đó	P
mấy	L
chú	N
bên	N
Trung tâm	N
Nghiên cứu	V
thực nghiệm	V
nông nghiệp	N
bây giờ	P
có	V
mượn	V
đất	N
của	E
tôi	P
để	E
làm	V
lúa	N
hai	M
vụ	N
.	.

Anh	Nc
Đoàn Văn Thông	Np
-	-
một	M
nông dân	N
ở	E
xã	N
Tuyên Bình	Np
,	,
Vĩnh Hưng	Np
,	,
Long An	Np
-	-
kể	V
lại	R
:	:
“	"
Hồi	N
mới	R
về	V
lập nghiệp	V
ở	E
đây	P
,	,
dân cư	N
còn	R
thưa thớt	A
lắm	R
.	.

Đồng	N
nước	N
thì	C
mênh mông	A
vậy	P
nhưng	C
nước	N
ăn uống	V
phải	V
hứng	V
nước	N
mưa	N
,	,
vì	E
nước	N
nhiễm	V
phèn	N
đỏ quạch	A
.	.

Đất	N
thì	C
toàn	R
cỏ năn	N
kim	N
,	,
lát	N
...	.

Gia đình	N
tôi	P
lúc	N
đó	P
khẩn hoang	V
và	C
mua	V
lại	R
được	V
khoảng	N
5	M
ha	Nu
,	,
ra công	V
cày vỡ	V
để	E
trồng	V
lúa	N
,	,
mỗi	M
năm	N
được	R
một	M
vụ	Nc
lúa	N
mùa	A
,	,
năng suất	N
chỉ	R
cỡ	N
1,7	M
tấn	Nu
	X
ha	Nu
.	.

Tôi	P
còn	R
nhớ	V
mùa	N
vụ	N
đông xuân	N
năm	N
1984	M
,	,
có	V
mấy	L
nhà khoa học	N
về	V
đây	P
trụ	V
hẳn	R
với	E
bà con	N
.	.

Tôi	P
được	V
cho	V
giống	N
mới	A
để	E
làm	V
thử	V
hai	M
vụ	N
.	.

Mới đầu	N
tôi	P
cũng	R
lo	V
,	,
nhưng	C
nghĩ	V
cứ	R
thử	V
liều	V
một	M
phen	N
,	,
biết đâu	R
...	.

Tôi	P
chăm sóc	V
theo	V
sự	Nc
hướng dẫn	V
của	E
các	L
anh	Nc
cán bộ	N
trung tâm	N
.	.

Năm	N
đó	P
tôi	P
thắng	V
lớn	A
,	,
hai	M
vụ	N
mỗi	M
năm	N
tôi	P
thu	V
khoảng	N
4	M
-	-
5	M
tấn	Nu
	X
ha	Nu
.	.

Tội nghiệp	A
mấy	L
ảnh	P
,	,
nhiều	A
người	N
ở	V
luôn	R
từ	E
đó	P
đến	E
giờ	N
”	"
...	.

Tôi	P
còn	R
nhớ	V
ông	Nc
Năm Khương	Np
,	,
bạn	N
tôi	P
,	,
còn	C
thách đố	V
nếu	C
làm	V
được	R
hai	M
vụ	N
lúa	N
mỗi	M
năm	N
thì	C
ổng	P
sẽ	R
làm thịt	V
con	Nc
trâu	N
cày	N
của	E
ổng	P
để	E
đãi	V
bà con	N
ăn mừng	V
.	.

Lúc	N
đó	P
bà con	N
ở	E
đây	P
đâu	R
ai	P
tin	V
là	C
sẽ	R
làm	V
được	R
hai	M
vụ	N
lúa	N
trên	E
đất	N
này	P
.	.

Vậy mà	C
mấy	L
chú	N
làm	V
thiệt	A
và	C
thắng	V
thiệt	A
với	E
hai	M
vụ	Nc
trên	E
đất	N
phèn	N
.	.

Không	R
chỉ	R
ông	Nc
Năm Khương	Np
,	,
mà còn	C
cả	P
tôi	P
cũng	R
quyết	V
mất	V
con	Nc
trâu	N
cho	E
cả	P
làng	N
vì	E
mừng	V
quá	R
.	.

Không	R
mừng	V
sao	R
được	R
,	,
vì	E
vậy	P
là	V
ở	E
đất	N
này	P
không	R
sợ	V
đói	V
nữa	R
!	!
”	"
.	.

Gieo	V
những	L
hạt giống	N
mới	A

Hai mươi	M
năm	N
,	,
một	M
khoảng	N
thời gian	N
không	R
phải	A
là	C
dài	A
trước	E
những	L
đổi thay	N
